#auto generated file!
60.0;548;0;52
66.0;559;0;41
72.0;559;0;41
78.0;562;0;38
84.0;557;0;43
90.0;561;0;39
96.0;564;0;36
102.0;567;0;33
108.0;555;0;45
114.0;546;0;54
120.0;552;0;48
126.0;546;0;54
132.0;554;0;46
138.0;559;0;41
144.0;557;0;43
150.0;558;0;42
156.0;557;0;43
162.0;550;0;50
168.0;566;0;34
174.0;558;0;42
180.0;557;0;43
186.0;556;0;44
192.0;559;0;41
198.0;552;0;48
204.0;569;0;31
210.0;544;0;56
216.0;558;0;42
222.0;550;0;50
228.0;550;0;50
234.0;558;0;42
240.0;545;0;55
246.0;550;0;50
252.0;573;0;27
258.0;562;0;38
264.0;567;0;33
270.0;563;0;37
276.0;568;0;32
282.0;562;0;38
288.0;557;0;43
294.0;557;0;43
#auto generated file!
60.0;567;0;33
66.0;545;0;55
72.0;554;0;46
78.0;562;0;38
84.0;547;0;53
90.0;561;0;39
96.0;556;0;44
102.0;562;0;38
108.0;555;0;45
114.0;564;0;36
120.0;566;0;34
126.0;553;0;47
132.0;558;0;42
138.0;555;0;45
144.0;555;0;45
150.0;545;0;55
156.0;553;0;47
162.0;562;0;38
168.0;557;0;43
174.0;549;0;51
180.0;555;0;45
186.0;564;0;36
192.0;558;0;42
198.0;557;0;43
204.0;558;0;42
210.0;542;0;58
216.0;553;0;47
222.0;565;0;35
228.0;559;0;41
234.0;561;0;39
240.0;549;0;51
246.0;561;0;39
252.0;566;0;34
258.0;561;0;39
264.0;563;0;37
270.0;555;0;45
276.0;552;0;48
282.0;558;0;42
288.0;560;0;40
294.0;555;0;45
#auto generated file!
60.0;550;0;50
66.0;562;0;38
72.0;550;0;50
78.0;571;0;29
84.0;554;0;46
90.0;564;0;36
96.0;557;0;43
102.0;556;0;44
108.0;552;0;48
114.0;553;0;47
120.0;549;0;51
126.0;557;0;43
132.0;561;0;39
138.0;553;0;47
144.0;558;0;42
150.0;548;0;52
156.0;565;0;35
162.0;563;0;37
168.0;560;0;40
174.0;556;0;44
180.0;551;0;49
186.0;551;0;49
192.0;556;0;44
198.0;554;0;46
204.0;556;0;44
210.0;556;0;44
216.0;560;0;40
222.0;553;0;47
228.0;562;0;38
234.0;556;0;44
240.0;558;0;42
246.0;546;0;54
252.0;550;0;50
258.0;552;0;48
264.0;549;0;51
270.0;543;0;57
276.0;552;0;48
282.0;555;0;45
288.0;564;0;36
294.0;556;0;44
#auto generated file!
60.0;560;0;40
66.0;555;0;45
72.0;552;0;48
78.0;561;0;39
84.0;567;0;33
90.0;573;0;27
96.0;570;0;30
102.0;567;0;33
108.0;553;0;47
114.0;565;0;35
120.0;556;0;44
126.0;563;0;37
132.0;570;0;30
138.0;555;0;45
144.0;569;0;31
150.0;550;0;50
156.0;566;0;34
162.0;565;0;35
168.0;554;0;46
174.0;547;0;53
180.0;549;0;51
186.0;566;0;34
192.0;548;0;52
198.0;558;0;42
204.0;559;0;41
210.0;571;0;29
216.0;557;0;43
222.0;558;0;42
228.0;548;0;52
234.0;559;0;41
240.0;560;0;40
