#auto generated file!
180.0;45;0;5
186.0;47;0;3
192.0;46;0;4
198.0;43;0;7
204.0;48;0;2
210.0;45;0;5
216.0;46;0;4
222.0;49;0;1
228.0;48;0;2
234.0;47;0;3
240.0;47;0;3
246.0;46;0;4
252.0;46;0;4
258.0;46;0;4
264.0;44;0;6
270.0;46;0;4
276.0;48;0;2
282.0;47;0;3
288.0;46;0;4
294.0;44;0;6
300.0;45;0;5
306.0;47;0;3
312.0;47;0;3
318.0;47;0;3
324.0;47;0;3
330.0;47;0;3
336.0;43;0;7
342.0;45;0;5
348.0;43;0;7
354.0;45;0;5
360.0;46;0;4
366.0;45;0;5
372.0;47;0;3
378.0;46;0;4
384.0;46;0;4
390.0;44;0;6
396.0;48;0;2
402.0;47;0;3
408.0;45;0;5
414.0;47;0;3
420.0;46;0;4
426.0;44;0;6
432.0;45;0;5
438.0;49;0;1
444.0;46;0;4
450.0;49;0;1
456.0;47;0;3
462.0;47;0;3
468.0;49;0;1
474.0;44;0;6
480.0;47;0;3
486.0;45;0;5
492.0;49;0;1
498.0;46;0;4
504.0;47;0;3
510.0;47;0;3
516.0;46;0;4
522.0;41;0;9
528.0;41;0;9
534.0;46;0;4
540.0;44;0;6
546.0;48;0;2
552.0;46;0;4
558.0;46;0;4
564.0;45;0;5
570.0;45;0;5
576.0;48;0;2
582.0;48;0;2
588.0;45;0;5
594.0;49;0;1
600.0;47;0;3
606.0;48;0;2
612.0;47;0;3
618.0;48;0;2
624.0;46;0;4
630.0;45;0;5
636.0;45;0;5
642.0;47;0;3
648.0;47;0;3
654.0;48;0;2
660.0;48;0;2
666.0;45;0;5
672.0;45;0;5
678.0;49;0;1
684.0;43;0;7
690.0;42;0;8
696.0;46;0;4
702.0;46;0;4
708.0;47;0;3
714.0;48;0;2
720.0;43;0;7
726.0;47;0;3
732.0;42;0;8
738.0;48;0;2
744.0;48;0;2
750.0;47;0;3
756.0;46;0;4
762.0;45;0;5
768.0;47;0;3
774.0;44;0;6
780.0;45;0;5
786.0;46;0;4
792.0;48;0;2
798.0;46;0;4
804.0;48;0;2
810.0;47;0;3
816.0;42;0;8
822.0;46;0;4
828.0;48;0;2
834.0;46;0;4
840.0;41;0;9
846.0;47;0;3
852.0;47;0;3
858.0;48;0;2
864.0;48;0;2
870.0;46;0;4
876.0;45;0;5
882.0;47;0;3
888.0;45;0;5
894.0;47;0;3
900.0;46;0;4
906.0;44;0;6
912.0;47;0;3
918.0;46;0;4
924.0;47;0;3
930.0;46;0;4
936.0;49;0;1
942.0;45;0;5
948.0;48;0;2
954.0;49;0;1
960.0;48;0;2
966.0;46;0;4
972.0;44;0;6
978.0;45;0;5
984.0;48;0;2
990.0;50;0;0
996.0;50;0;0
1002.0;46;0;4
1008.0;46;0;4
1014.0;46;0;4
1020.0;47;0;3
1026.0;46;0;4
1032.0;48;0;2
1038.0;45;0;5
1044.0;45;0;5
1050.0;47;0;3
1056.0;47;0;3
1062.0;48;0;2
1068.0;46;0;4
1074.0;47;0;3
1080.0;50;0;0
1086.0;49;0;1
1092.0;43;0;7
1098.0;47;0;3
1104.0;44;0;6
1110.0;43;0;7
1116.0;48;0;2
1122.0;47;0;3
1128.0;47;0;3
1134.0;46;0;4
1140.0;46;0;4
1146.0;40;0;10
1152.0;45;0;5
1158.0;45;0;5
1164.0;47;0;3
1170.0;46;0;4
1176.0;46;0;4
1182.0;47;0;3
1188.0;46;0;4
1194.0;49;0;1
