#auto generated file!
180.0;45;0;5
186.0;49;0;1
192.0;49;0;1
198.0;45;0;5
204.0;44;0;6
210.0;44;0;6
216.0;50;0;0
222.0;43;0;7
228.0;46;0;4
234.0;45;0;5
240.0;47;0;3
246.0;47;0;3
252.0;45;0;5
258.0;49;0;1
264.0;47;0;3
270.0;45;0;5
276.0;46;0;4
282.0;47;0;3
288.0;49;0;1
294.0;49;0;1
300.0;44;0;6
306.0;46;0;4
312.0;42;0;8
318.0;43;0;7
324.0;45;0;5
330.0;47;0;3
336.0;47;0;3
342.0;45;0;5
348.0;41;0;9
354.0;47;0;3
360.0;50;0;0
366.0;47;0;3
372.0;47;0;3
378.0;43;0;7
384.0;46;0;4
390.0;47;0;3
396.0;46;0;4
402.0;49;0;1
408.0;47;0;3
414.0;49;0;1
420.0;46;0;4
426.0;47;0;3
432.0;48;0;2
438.0;49;0;1
444.0;46;0;4
450.0;46;0;4
456.0;45;0;5
462.0;47;0;3
468.0;46;0;4
474.0;43;0;7
480.0;48;0;2
486.0;49;0;1
492.0;44;0;6
498.0;44;0;6
504.0;49;0;1
510.0;44;0;6
516.0;46;0;4
522.0;44;0;6
528.0;44;0;6
534.0;49;0;1
540.0;44;0;6
546.0;49;0;1
552.0;44;0;6
558.0;49;0;1
564.0;47;0;3
570.0;47;0;3
576.0;47;0;3
582.0;45;0;5
588.0;48;0;2
594.0;48;0;2
600.0;47;0;3
606.0;48;0;2
612.0;49;0;1
618.0;45;0;5
624.0;49;0;1
630.0;49;0;1
636.0;46;0;4
642.0;45;0;5
648.0;48;0;2
654.0;48;0;2
660.0;48;0;2
666.0;49;0;1
672.0;48;0;2
678.0;45;0;5
684.0;49;0;1
690.0;49;0;1
696.0;49;0;1
702.0;46;0;4
708.0;48;0;2
714.0;46;0;4
720.0;47;0;3
726.0;43;0;7
732.0;49;0;1
738.0;47;0;3
744.0;47;0;3
750.0;47;0;3
756.0;45;0;5
762.0;45;0;5
768.0;45;0;5
774.0;46;0;4
780.0;46;0;4
786.0;45;0;5
792.0;46;0;4
798.0;46;0;4
804.0;50;0;0
810.0;48;0;2
816.0;47;0;3
822.0;48;0;2
828.0;44;0;6
834.0;48;0;2
840.0;47;0;3
846.0;46;0;4
852.0;45;0;5
858.0;48;0;2
864.0;48;0;2
870.0;48;0;2
876.0;47;0;3
882.0;48;0;2
888.0;47;0;3
894.0;48;0;2
900.0;47;0;3
906.0;46;0;4
912.0;49;0;1
918.0;45;0;5
924.0;45;0;5
930.0;49;0;1
936.0;48;0;2
942.0;47;0;3
948.0;48;0;2
954.0;48;0;2
960.0;45;0;5
966.0;44;0;6
972.0;48;0;2
978.0;45;0;5
984.0;48;0;2
990.0;47;0;3
996.0;47;0;3
1002.0;45;0;5
1008.0;45;0;5
1014.0;45;0;5
1020.0;47;0;3
1026.0;44;0;6
1032.0;48;0;2
1038.0;44;0;6
1044.0;46;0;4
1050.0;49;0;1
1056.0;47;0;3
1062.0;49;0;1
1068.0;45;0;5
1074.0;48;0;2
1080.0;46;0;4
1086.0;43;0;7
1092.0;44;0;6
1098.0;45;0;5
1104.0;44;0;6
1110.0;50;0;0
1116.0;46;0;4
1122.0;48;0;2
1128.0;46;0;4
1134.0;47;0;3
1140.0;44;0;6
1146.0;47;0;3
1152.0;45;0;5
1158.0;46;0;4
1164.0;44;0;6
1170.0;48;0;2
1176.0;43;0;7
1182.0;43;0;7
1188.0;43;0;7
1194.0;46;0;4
