#auto generated file!
180.0;279;0;21
186.0;288;0;12
192.0;285;0;15
198.0;277;0;23
204.0;276;0;24
210.0;279;0;21
216.0;271;0;29
222.0;285;0;15
228.0;277;0;23
234.0;280;0;20
240.0;270;0;30
246.0;281;0;19
252.0;280;0;20
258.0;278;0;22
264.0;280;0;20
270.0;268;0;32
276.0;272;0;28
282.0;273;0;27
288.0;282;0;18
294.0;282;0;18
300.0;280;0;20
306.0;277;0;23
312.0;280;0;20
318.0;279;0;21
324.0;279;0;21
330.0;279;0;21
336.0;281;0;19
342.0;279;0;21
348.0;275;0;25
354.0;283;0;17
360.0;282;0;18
366.0;277;0;23
372.0;276;0;24
378.0;274;0;26
384.0;270;0;30
390.0;277;0;23
396.0;287;0;13
402.0;275;0;25
408.0;285;0;15
414.0;278;0;22
420.0;275;0;25
426.0;271;0;29
432.0;281;0;19
438.0;278;0;22
444.0;278;0;22
450.0;284;0;16
456.0;279;0;21
462.0;282;0;18
468.0;273;0;27
474.0;276;0;24
480.0;273;0;27
486.0;282;0;18
492.0;272;0;28
498.0;270;0;30
504.0;270;0;30
510.0;278;0;22
516.0;284;0;16
522.0;284;0;16
528.0;281;0;19
534.0;281;0;19
540.0;289;0;11
546.0;276;0;24
552.0;285;0;15
558.0;286;0;14
564.0;279;0;21
570.0;288;0;12
576.0;286;0;14
582.0;276;0;24
588.0;281;0;19
594.0;283;0;17
600.0;290;0;10
606.0;285;0;15
612.0;279;0;21
618.0;273;0;27
624.0;287;0;13
630.0;276;0;24
636.0;276;0;24
642.0;280;0;20
648.0;271;0;29
654.0;281;0;19
660.0;276;0;24
666.0;279;0;21
672.0;285;0;15
678.0;282;0;18
684.0;279;0;21
690.0;276;0;24
696.0;276;0;24
702.0;282;0;18
708.0;275;0;25
714.0;279;0;21
720.0;278;0;22
726.0;274;0;26
732.0;277;0;23
738.0;273;0;27
744.0;279;0;21
750.0;275;0;25
756.0;277;0;23
762.0;277;0;23
768.0;274;0;26
774.0;275;0;25
780.0;279;0;21
786.0;280;0;20
792.0;282;0;18
798.0;277;0;23
804.0;277;0;23
810.0;285;0;15
816.0;275;0;25
822.0;273;0;27
828.0;269;0;31
834.0;280;0;20
840.0;284;0;16
846.0;271;0;29
852.0;279;0;21
858.0;284;0;16
864.0;284;0;16
870.0;277;0;23
876.0;278;0;22
882.0;281;0;19
888.0;278;0;22
894.0;275;0;25
900.0;277;0;23
906.0;277;0;23
912.0;279;0;21
918.0;282;0;18
924.0;281;0;19
930.0;280;0;20
936.0;281;0;19
942.0;277;0;23
948.0;282;0;18
954.0;274;0;26
960.0;281;0;19
966.0;277;0;23
972.0;279;0;21
978.0;280;0;20
984.0;277;0;23
990.0;282;0;18
996.0;278;0;22
1002.0;280;0;20
1008.0;281;0;19
1014.0;271;0;29
1020.0;276;0;24
1026.0;281;0;19
1032.0;274;0;26
1038.0;286;0;14
1044.0;279;0;21
1050.0;279;0;21
1056.0;277;0;23
1062.0;278;0;22
1068.0;278;0;22
1074.0;274;0;26
1080.0;283;0;17
1086.0;276;0;24
1092.0;271;0;29
1098.0;274;0;26
1104.0;285;0;15
1110.0;283;0;17
1116.0;282;0;18
1122.0;280;0;20
1128.0;279;0;21
1134.0;282;0;18
1140.0;279;0;21
1146.0;284;0;16
1152.0;272;0;28
1158.0;288;0;12
1164.0;284;0;16
1170.0;275;0;25
1176.0;276;0;24
1182.0;278;0;22
1188.0;277;0;23
1194.0;279;0;21
