#auto generated file!
180.0;239;0;11
186.0;232;0;18
192.0;229;0;21
198.0;230;0;20
204.0;236;0;14
210.0;230;0;20
216.0;230;0;20
222.0;234;0;16
228.0;235;0;15
234.0;230;0;20
240.0;228;0;22
246.0;236;0;14
252.0;233;0;17
258.0;230;0;20
264.0;238;0;12
270.0;234;0;16
276.0;232;0;18
282.0;230;0;20
288.0;232;0;18
294.0;230;0;20
300.0;240;0;10
306.0;229;0;21
312.0;228;0;22
318.0;235;0;15
324.0;237;0;13
330.0;228;0;22
336.0;227;0;23
342.0;240;0;10
348.0;238;0;12
354.0;230;0;20
360.0;235;0;15
366.0;235;0;15
372.0;222;0;28
378.0;234;0;16
384.0;231;0;19
390.0;227;0;23
396.0;234;0;16
402.0;231;0;19
408.0;233;0;17
414.0;224;0;26
420.0;229;0;21
426.0;230;0;20
432.0;234;0;16
438.0;233;0;17
444.0;233;0;17
450.0;235;0;15
456.0;232;0;18
462.0;231;0;19
468.0;228;0;22
474.0;230;0;20
480.0;237;0;13
486.0;229;0;21
492.0;232;0;18
498.0;227;0;23
504.0;235;0;15
510.0;233;0;17
516.0;234;0;16
522.0;230;0;20
528.0;238;0;12
534.0;233;0;17
540.0;232;0;18
546.0;233;0;17
552.0;237;0;13
558.0;223;0;27
564.0;231;0;19
570.0;237;0;13
576.0;241;0;9
582.0;236;0;14
588.0;241;0;9
594.0;231;0;19
600.0;235;0;15
606.0;230;0;20
612.0;237;0;13
618.0;221;0;29
624.0;234;0;16
630.0;236;0;14
636.0;235;0;15
642.0;235;0;15
648.0;228;0;22
654.0;233;0;17
660.0;232;0;18
666.0;228;0;22
672.0;230;0;20
678.0;234;0;16
684.0;234;0;16
690.0;232;0;18
696.0;232;0;18
702.0;238;0;12
708.0;235;0;15
714.0;226;0;24
720.0;228;0;22
726.0;223;0;27
732.0;229;0;21
738.0;227;0;23
744.0;224;0;26
750.0;235;0;15
756.0;230;0;20
762.0;234;0;16
768.0;241;0;9
774.0;230;0;20
780.0;233;0;17
786.0;237;0;13
792.0;226;0;24
798.0;235;0;15
804.0;228;0;22
810.0;229;0;21
816.0;232;0;18
822.0;230;0;20
828.0;233;0;17
834.0;226;0;24
840.0;236;0;14
846.0;225;0;25
852.0;232;0;18
858.0;232;0;18
864.0;230;0;20
870.0;226;0;24
876.0;234;0;16
882.0;238;0;12
888.0;232;0;18
894.0;233;0;17
900.0;235;0;15
906.0;235;0;15
912.0;232;0;18
918.0;235;0;15
924.0;232;0;18
930.0;232;0;18
936.0;237;0;13
942.0;234;0;16
948.0;228;0;22
954.0;235;0;15
960.0;231;0;19
966.0;236;0;14
972.0;222;0;28
978.0;235;0;15
984.0;229;0;21
990.0;230;0;20
996.0;234;0;16
1002.0;235;0;15
1008.0;231;0;19
1014.0;235;0;15
1020.0;221;0;29
1026.0;231;0;19
1032.0;223;0;27
1038.0;235;0;15
1044.0;231;0;19
1050.0;239;0;11
1056.0;230;0;20
1062.0;236;0;14
1068.0;232;0;18
1074.0;233;0;17
1080.0;237;0;13
1086.0;234;0;16
1092.0;227;0;23
1098.0;230;0;20
1104.0;239;0;11
1110.0;227;0;23
1116.0;234;0;16
1122.0;233;0;17
1128.0;228;0;22
1134.0;229;0;21
1140.0;229;0;21
1146.0;225;0;25
1152.0;236;0;14
1158.0;236;0;14
1164.0;234;0;16
1170.0;224;0;26
1176.0;232;0;18
1182.0;234;0;16
1188.0;233;0;17
1194.0;236;0;14
