#auto generated file!
6.0;0.0
12.0;0.7142857142857143
18.0;0.5357142857142857
24.0;3.5714285714285716
30.0;12.5
36.0;17.857142857142858
42.0;13.75
48.0;11.428571428571429
54.0;13.571428571428571
60.0;19.642857142857142
66.0;24.642857142857142
72.0;27.857142857142858
78.0;23.928571428571427
84.0;15.535714285714286
90.0;20.0
96.0;25.0
102.0;13.214285714285714
108.0;17.142857142857142
114.0;13.75
120.0;22.142857142857142
126.0;22.857142857142858
132.0;23.571428571428573
138.0;20.0
144.0;18.214285714285715
150.0;24.642857142857142
156.0;19.642857142857142
162.0;26.785714285714285
168.0;30.0
174.0;23.392857142857142
180.0;22.142857142857142
186.0;17.857142857142858
192.0;15.0
198.0;10.535714285714286
204.0;24.642857142857142
210.0;16.071428571428573
216.0;21.785714285714285
222.0;22.142857142857142
228.0;12.321428571428571
234.0;18.392857142857142
240.0;21.428571428571427
246.0;18.571428571428573
252.0;22.142857142857142
258.0;20.357142857142858
264.0;16.428571428571427
270.0;16.607142857142858
276.0;18.214285714285715
282.0;10.0
288.0;13.571428571428571
294.0;15.714285714285714
300.0;22.857142857142858
306.0;19.285714285714285
312.0;11.785714285714286
318.0;14.107142857142858
324.0;16.964285714285715
330.0;26.428571428571427
336.0;19.642857142857142
342.0;6.25
348.0;11.25
354.0;15.535714285714286
360.0;24.642857142857142
366.0;24.642857142857142
372.0;11.428571428571429
378.0;8.928571428571429
384.0;15.357142857142858
390.0;15.0
396.0;14.642857142857142
402.0;19.642857142857142
408.0;13.928571428571429
414.0;29.285714285714285
420.0;25.714285714285715
426.0;12.857142857142858
432.0;17.142857142857142
438.0;8.214285714285714
444.0;14.285714285714286
450.0;21.785714285714285
456.0;19.642857142857142
462.0;12.142857142857142
468.0;10.357142857142858
474.0;15.714285714285714
480.0;17.142857142857142
486.0;10.0
492.0;12.142857142857142
498.0;13.75
504.0;17.142857142857142
510.0;15.714285714285714
516.0;15.357142857142858
522.0;6.071428571428571
528.0;19.642857142857142
534.0;19.285714285714285
540.0;23.571428571428573
546.0;15.714285714285714
552.0;10.0
558.0;16.785714285714285
564.0;12.5
570.0;20.357142857142858
576.0;19.642857142857142
582.0;15.357142857142858
588.0;13.75
594.0;17.678571428571427
600.0;23.214285714285715
606.0;17.142857142857142
612.0;16.428571428571427
618.0;16.071428571428573
624.0;20.357142857142858
630.0;20.0
636.0;15.0
642.0;21.607142857142858
648.0;22.142857142857142
654.0;28.571428571428573
660.0;26.785714285714285
666.0;16.785714285714285
672.0;18.928571428571427
678.0;20.714285714285715
684.0;25.357142857142858
690.0;20.357142857142858
696.0;18.928571428571427
702.0;11.071428571428571
708.0;12.857142857142858
714.0;22.142857142857142
720.0;22.857142857142858
726.0;21.785714285714285
732.0;16.428571428571427
738.0;11.428571428571429
744.0;22.321428571428573
750.0;22.5
756.0;17.5
762.0;16.071428571428573
768.0;17.5
774.0;29.642857142857142
780.0;22.142857142857142
786.0;22.142857142857142
792.0;15.357142857142858
798.0;15.0
804.0;19.285714285714285
810.0;21.428571428571427
816.0;21.428571428571427
822.0;21.25
828.0;22.321428571428573
834.0;16.071428571428573
840.0;23.571428571428573
846.0;15.714285714285714
852.0;11.428571428571429
858.0;13.214285714285714
864.0;15.714285714285714
870.0;15.357142857142858
876.0;8.928571428571429
882.0;10.0
888.0;14.107142857142858
894.0;21.071428571428573
900.0;16.428571428571427
906.0;21.428571428571427
912.0;9.285714285714286
918.0;18.392857142857142
924.0;22.142857142857142
930.0;15.0
936.0;21.071428571428573
942.0;15.714285714285714
948.0;11.607142857142858
954.0;15.0
960.0;16.071428571428573
966.0;19.285714285714285
972.0;23.571428571428573
978.0;18.75
984.0;25.535714285714285
990.0;24.464285714285715
996.0;24.285714285714285
1002.0;26.071428571428573
1008.0;12.5
1014.0;15.0
1020.0;25.892857142857142
1026.0;22.857142857142858
1032.0;15.535714285714286
1038.0;18.928571428571427
1044.0;18.571428571428573
1050.0;11.071428571428571
1056.0;18.571428571428573
1062.0;14.642857142857142
1068.0;12.321428571428571
1074.0;17.142857142857142
1080.0;15.714285714285714
1086.0;18.571428571428573
1092.0;14.285714285714286
1098.0;18.214285714285715
1104.0;17.857142857142858
1110.0;21.428571428571427
1116.0;11.428571428571429
1122.0;10.0
1128.0;12.857142857142858
1134.0;18.214285714285715
1140.0;19.642857142857142
1146.0;26.071428571428573
1152.0;27.321428571428573
1158.0;17.857142857142858
1164.0;23.928571428571427
1170.0;16.071428571428573
1176.0;13.214285714285714
1182.0;13.214285714285714
1188.0;11.071428571428571
1194.0;13.214285714285714
